Job index,Operation index,Machine index,Grey processing time
3,5,2,[1.1]:1.0
3,5,5,"[8.3]:0.1 | [8.4]:0.6 | (8.4,8.7]:0.3"
3,5,4,[2.0]:1.0
3,5,1,[8.2]:1.0
3,5,3,"[6.8]:0.04 | [6.9]:0.29 | [7.0]:0.54 | (7.0,7.3]:0.12"
3,6,9,"[3.7,4.0):0.21 | [4.0]:0.57 | (4.0,4.3]:0.21"
3,6,5,"[8.1]:0.06 | [8.2]:0.39 | (8.2,8.4):0.06 | [8.4]:0.39 | (8.4,8.6]:0.11"
3,6,1,[0.9]:0.5 | [1.0]:0.5
3,7,9,"[6.8,7.4):0.25 | [7.4]:0.38 | [7.5]:0.38"
3,7,1,[1.9]:0.5 | [2.0]:0.5
3,8,7,"[4.7,5.0):0.19 | [5.0]:0.81"
3,8,3,[7.0]:0.05 | [7.1]:0.25 | [7.2]:0.45 | [7.3]:0.25
3,8,9,[3.2]:1.0
3,9,7,[4.2]:0.17 | [4.3]:0.83
3,9,1,[4.2]:1.0
3,9,9,[1.0]:0.75 | [1.1]:0.25
3,9,2,"[7.2]:0.36 | (7.2,7.4):0.03 | [7.4]:0.19 | [7.5]:0.19 | [7.6]:0.19 | [7.7]:0.03"
3,9,10,"[3.7]:0.23 | (3.7,4.0):0.07 | [4.0]:0.63 | (4.0,4.2]:0.07"
3,10,2,[8.1]:1.0
3,10,6,[3.0]:0.5 | [3.1]:0.5
3,10,7,[1.8]:1.0
3,10,9,[4.6]:0.03 | [4.7]:0.37 | [4.8]:0.2 | [4.9]:0.37 | [5.0]:0.03
3,11,1,[2.9]:0.21 | [3.0]:0.21 | [3.1]:0.21 | [3.2]:0.38
3,11,8,"[7.6,8.2):0.27 | [8.2]:0.55 | (8.2,8.6]:0.18"
3,11,2,"[4.8]:0.03 | [4.9]:0.43 | [5.0]:0.23 | (5.0,5.4):0.09 | [5.4]:0.23"
3,11,3,"[7.2,7.4):0.06 | [7.4]:0.69 | (7.4,7.6):0.03 | [7.6]:0.19 | [7.7]:0.03"
3,11,10,[9.2]:0.27 | [9.3]:0.27 | [9.4]:0.47
3,12,10,"[1.8,2.1):0.3 | [2.1]:0.6 | [2.2]:0.1"
3,12,8,"[9.2]:0.23 | [9.3]:0.23 | [9.4]:0.43 | (9.4,9.7]:0.1"
3,12,4,[5.2]:0.11 | [5.3]:0.44 | [5.4]:0.44
3,13,2,[4.6]:1.0
3,13,1,"[9.6]:0.31 | (9.6,9.8):0.06 | [9.8]:0.56 | [9.9]:0.06"
3,13,9,[1.0]:0.88 | [1.1]:0.12
3,13,5,[7.0]:0.42 | [7.1]:0.58
3,13,4,[6.3]:0.33 | [6.4]:0.58 | [6.5]:0.08
3,14,5,[5.9]:0.58 | [6.0]:0.42
3,14,1,[0.9]:0.3 | [1.0]:0.7
3,14,6,[1.9]:0.17 | [2.0]:0.83
3,15,7,[5.1]:0.5 | [5.2]:0.5
3,15,3,"[7.5]:0.02 | [7.6]:0.27 | (7.6,8.2):0.1 | [8.2]:0.27 | (8.2,8.7):0.08 | [8.7]:0.27"
3,15,5,"[7.5]:0.23 | (7.5,7.7):0.03 | [7.7]:0.23 | (7.7,7.9):0.03 | [7.9]:0.43 | (7.9,8.1]:0.06"
4,1,5,[6.0]:0.21 | [6.1]:0.21 | [6.2]:0.54 | [6.3]:0.04
4,1,1,[0.9]:0.22 | [1.0]:0.56 | [1.1]:0.22
4,1,6,[2.1]:1.0
4,2,2,[5.4]:0.83 | [5.5]:0.17
4,2,1,"[8.6,9.0):0.17 | [9.0]:0.54 | (9.0,9.7]:0.29"
4,2,9,[1.0]:1.0
4,2,5,"[6.4,6.9):0.25 | [6.9]:0.55 | (6.9,7.3]:0.2"
4,2,4,"[5.7]:0.37 | (5.7,6.4):0.22 | [6.4]:0.37 | [6.5]:0.04"
4,3,1,[2.9]:0.75 | [3.0]:0.25
4,3,8,"[7.5,7.7):0.04 | [7.7]:0.22 | (7.7,8.0):0.04 | [8.0]:0.42 | (8.0,8.2):0.02 | [8.2]:0.22 | (8.2,8.4]:0.04"
4,3,2,[4.7]:0.75 | [4.8]:0.25
4,3,3,"[7.5,7.8):0.2 | [7.8]:0.4 | [7.9]:0.4"
4,3,10,"[8.7]:0.01 | [8.8]:0.18 | [8.9]:0.18 | [9.0]:0.18 | [9.1]:0.18 | (9.1,9.5):0.04 | [9.5]:0.18 | (9.5,9.8]:0.04"
4,4,2,[1.0]:1.0
4,4,5,"[8.2]:0.42 | [8.3]:0.42 | (8.3,8.5]:0.17"
4,4,4,[1.8]:0.25 | [1.9]:0.25 | [2.0]:0.45 | [2.1]:0.05
4,4,1,"[7.3,7.6):0.07 | [7.6]:0.23 | [7.7]:0.42 | (7.7,7.9):0.03 | [7.9]:0.23 | [8.0]:0.03"
4,4,3,"[6.6]:0.03 | [6.7]:0.28 | (6.7,6.9):0.03 | [6.9]:0.28 | (6.9,7.3):0.09 | [7.3]:0.28"
4,5,4,[7.7]:1.0
4,5,7,[1.9]:1.0
4,6,10,"[5.5]:0.02 | [5.6]:0.27 | (5.6,5.8):0.02 | [5.8]:0.27 | (5.8,6.2):0.07 | [6.2]:0.27 | (6.2,6.5]:0.07"
4,6,1,[2.0]:0.17 | [2.1]:0.67 | [2.2]:0.17
4,7,7,[4.7]:0.17 | [4.8]:0.67 | [4.9]:0.17
4,7,3,"[7.9]:0.03 | [8.0]:0.23 | [8.1]:0.43 | (8.1,8.4):0.07 | [8.4]:0.23"
4,7,5,[7.5]:0.88 | [7.6]:0.12
4,8,9,[6.7]:0.83 | [6.8]:0.17
4,8,1,[1.9]:0.07 | [2.0]:0.87 | [2.1]:0.07
4,9,7,"[4.6,4.8):0.06 | [4.8]:0.28 | [4.9]:0.28 | (4.9,5.3):0.08 | [5.3]:0.28 | [5.4]:0.03"
4,9,3,[7.1]:0.03 | [7.2]:0.19 | [7.3]:0.19 | [7.4]:0.19 | [7.5]:0.36 | [7.6]:0.03
4,9,9,[3.2]:1.0
4,10,9,[3.8]:0.75 | [3.9]:0.25
4,10,5,[8.4]:1.0
4,10,1,[0.9]:0.5 | [1.0]:0.5
4,11,2,"[8.0,8.2):0.13 | [8.2]:0.4 | [8.3]:0.4 | [8.4]:0.07"
4,11,6,"[2.7]:0.1 | [2.8]:0.6 | (2.8,3.1]:0.3"
4,11,7,[2.0]:0.06 | [2.1]:0.72 | [2.2]:0.22
4,11,9,[5.2]:1.0
4,12,1,[1.0]:0.5 | [1.1]:0.5
4,12,8,[1.9]:0.21 | [2.0]:0.21 | [2.1]:0.21 | [2.2]:0.38
4,13,7,"[3.7]:0.2 | (3.7,3.9):0.03 | [3.9]:0.53 | [4.0]:0.2 | [4.1]:0.03"
4,13,1,"[3.9,4.1):0.13 | [4.1]:0.4 | [4.2]:0.4 | [4.3]:0.07"
4,13,9,[1.0]:0.38 | [1.1]:0.62
4,13,2,[7.1]:0.11 | [7.2]:0.78 | [7.3]:0.11
4,13,10,[3.8]:0.08 | [3.9]:0.58 | [4.0]:0.33
4,14,7,"[9.0]:0.02 | [9.1]:0.42 | [9.2]:0.42 | (9.2,9.8]:0.13"
4,14,5,[6.2]:0.47 | [6.3]:0.27 | [6.4]:0.27
4,15,10,[2.0]:0.83 | [2.1]:0.17
4,15,8,"[8.6]:0.22 | (8.6,8.8):0.02 | [8.8]:0.22 | [8.9]:0.22 | (8.9,9.2):0.04 | [9.2]:0.22 | (9.2,9.6]:0.07"
4,15,4,"[4.6,5.0):0.15 | [5.0]:0.37 | (5.0,5.4):0.11 | [5.4]:0.37"
5,1,10,"[1.8]:0.58 | (1.8,2.0):0.08 | [2.0]:0.33"
5,1,8,"[8.6]:0.37 | [8.7]:0.2 | (8.7,8.9):0.03 | [8.9]:0.2 | [9.0]:0.2"
5,1,4,"[4.6]:0.6 | (4.6,5.0]:0.4"
5,2,1,"[0.9]:0.56 | (0.9,1.1):0.06 | [1.1]:0.39"
5,2,8,"[1.8,2.0):0.17 | [2.0]:0.75 | [2.1]:0.08"
5,3,9,[3.7]:0.24 | [3.8]:0.24 | [3.9]:0.24 | [4.0]:0.24 | [4.1]:0.04
5,3,5,[7.3]:1.0
5,3,1,[1.0]:1.0
5,4,9,"[6.7,6.9):0.1 | [6.9]:0.38 | (6.9,7.3):0.14 | [7.3]:0.38"
5,4,1,[1.9]:0.58 | [2.0]:0.42
5,5,7,"[4.7]:0.03 | [4.8]:0.23 | [4.9]:0.23 | [5.0]:0.23 | [5.1]:0.23 | (5.1,5.3]:0.06"
5,5,3,"[7.5]:0.03 | [7.6]:0.23 | [7.7]:0.23 | (7.7,7.9):0.03 | [7.9]:0.23 | [8.0]:0.23"
5,5,5,[8.3]:0.58 | [8.4]:0.42
5,6,2,[1.0]:1.0
5,6,5,"[7.3,7.9):0.38 | [7.9]:0.56 | [8.0]:0.06"
5,6,4,[1.8]:0.42 | [1.9]:0.58
5,6,1,"[8.0]:0.08 | [8.1]:0.58 | (8.1,8.5]:0.33"
5,6,3,"[6.6]:0.54 | (6.6,7.0):0.11 | [7.0]:0.29 | (7.0,7.2]:0.07"
5,7,5,"[5.9]:0.19 | [6.0]:0.36 | (6.0,6.3):0.06 | [6.3]:0.36 | [6.4]:0.03"
5,7,1,[0.9]:0.88 | [1.0]:0.12
5,7,6,[1.9]:0.44 | [2.0]:0.44 | [2.1]:0.11
5,8,7,[5.1]:0.06 | [5.2]:0.31 | [5.3]:0.56 | [5.4]:0.06
5,8,3,"[6.9,7.2):0.21 | [7.2]:0.57 | (7.2,7.5]:0.21"
5,8,9,[2.9]:0.24 | [3.0]:0.24 | [3.1]:0.24 | [3.2]:0.24 | [3.3]:0.04
5,9,2,"[7.5]:0.08 | [7.6]:0.58 | (7.6,8.0]:0.33"
5,9,6,[2.7]:0.33 | [2.8]:0.58 | [2.9]:0.08
5,9,7,"[1.8,2.0):0.1 | [2.0]:0.45 | [2.1]:0.45"
5,9,9,"[4.5,5.2):0.35 | [5.2]:0.55 | (5.2,5.4]:0.1"
5,10,10,"[5.7,6.4):0.26 | [6.4]:0.7 | [6.5]:0.04"
5,10,1,[1.8]:0.5 | [1.9]:0.5
5,11,7,"[3.7,4.0):0.25 | [4.0]:0.58 | (4.0,4.2]:0.17"
5,11,1,[3.6]:0.27 | [3.7]:0.47 | [3.8]:0.27
5,11,9,[1.0]:1.0
5,11,2,"[6.6,6.9):0.08 | [6.9]:0.28 | (6.9,7.4):0.1 | [7.4]:0.28 | [7.5]:0.28"
5,11,10,[4.3]:0.1 | [4.4]:0.9
5,12,7,[9.2]:0.03 | [9.3]:0.2 | [9.4]:0.37 | [9.5]:0.2 | [9.6]:0.2
5,12,5,"[5.7,6.0):0.08 | [6.0]:0.28 | (6.0,6.3):0.06 | [6.3]:0.28 | [6.4]:0.28 | [6.5]:0.03"
5,13,2,[5.2]:0.39 | [5.3]:0.22 | [5.4]:0.39
5,13,1,"[9.5,9.7):0.33 | [9.7]:0.67"
5,13,9,[1.0]:0.17 | [1.1]:0.83
5,13,5,"[6.8]:0.22 | (6.8,7.3):0.09 | [7.3]:0.42 | [7.4]:0.22 | (7.4,7.6]:0.04"
5,13,4,[6.3]:0.83 | [6.4]:0.17
5,14,1,[3.1]:0.5 | [3.2]:0.5
5,14,8,[8.6]:0.27 | [8.7]:0.27 | [8.8]:0.47
5,14,2,[4.6]:0.03 | [4.7]:0.37 | [4.8]:0.2 | [4.9]:0.2 | [5.0]:0.2
5,14,3,"[7.6]:0.6 | (7.6,8.0]:0.4"
5,14,10,[9.3]:1.0
5,15,4,[7.6]:0.08 | [7.7]:0.83 | [7.8]:0.08
5,15,7,[1.9]:1.0
6,1,7,"[4.6,4.8):0.14 | [4.8]:0.57 | (4.8,5.2]:0.29"
6,1,3,"[7.8,8.3):0.12 | [8.3]:0.28 | (8.3,8.6):0.05 | [8.6]:0.53 | [8.7]:0.03"
6,1,5,[8.2]:0.04 | [8.3]:0.24 | [8.4]:0.44 | [8.5]:0.24 | [8.6]:0.04
6,2,1,[2.7]:0.27 | [2.8]:0.27 | [2.9]:0.47
6,2,8,"[7.4,7.6):0.04 | [7.6]:0.22 | (7.6,7.8):0.02 | [7.8]:0.22 | [7.9]:0.22 | (7.9,8.1):0.02 | [8.1]:0.22 | [8.2]:0.02"
6,2,2,"[4.7]:0.02 | [4.8]:0.36 | (4.8,5.0):0.02 | [5.0]:0.52 | (5.0,5.3]:0.07"
6,2,3,"[7.4]:0.02 | [7.5]:0.22 | (7.5,7.7):0.02 | [7.7]:0.22 | [7.8]:0.22 | (7.8,8.1):0.04 | [8.1]:0.22 | [8.2]:0.02"
6,2,10,[8.6]:0.31 | [8.7]:0.31 | [8.8]:0.31 | [8.9]:0.06
6,3,7,"[8.9,9.3):0.12 | [9.3]:0.28 | [9.4]:0.28 | (9.4,9.6):0.03 | [9.6]:0.28"
6,3,5,[5.8]:0.38 | [5.9]:0.62
6,4,5,[6.3]:1.0
6,4,1,[1.0]:0.25 | [1.1]:0.75
6,4,6,[1.9]:0.08 | [2.0]:0.42 | [2.1]:0.42 | [2.2]:0.08
6,5,2,[4.6]:0.17 | [4.7]:0.83
6,5,1,"[8.4]:0.19 | [8.5]:0.19 | [8.6]:0.19 | [8.7]:0.19 | (8.7,8.9):0.03 | [8.9]:0.19"
6,5,9,[0.9]:0.5 | [1.0]:0.5
6,5,5,"[6.4,7.5):0.42 | [7.5]:0.54 | [7.6]:0.04"
6,5,4,[6.0]:0.03 | [6.1]:0.37 | [6.2]:0.2 | [6.3]:0.37 | [6.4]:0.03
6,6,4,[7.2]:0.25 | [7.3]:0.25 | [7.4]:0.25 | [7.5]:0.25
6,6,7,"[1.8]:0.24 | [1.9]:0.44 | (1.9,2.1):0.04 | [2.1]:0.24 | [2.2]:0.04"
6,7,9,[6.8]:0.75 | [6.9]:0.25
6,7,1,[1.9]:1.0
6,8,2,[1.0]:0.9 | [1.1]:0.1
6,8,5,"[7.8,8.1):0.12 | [8.1]:0.38 | (8.1,8.5):0.12 | [8.5]:0.38"
6,8,4,[2.0]:0.3 | [2.1]:0.7
6,8,1,[7.3]:0.27 | [7.4]:0.27 | [7.5]:0.47
6,8,3,[7.1]:0.5 | [7.2]:0.5
6,9,7,[3.8]:0.08 | [3.9]:0.42 | [4.0]:0.42 | [4.1]:0.08
6,9,1,[3.8]:0.27 | [3.9]:0.27 | [4.0]:0.47
6,9,9,[0.9]:0.25 | [1.0]:0.75
6,9,2,[6.7]:0.56 | [6.8]:0.39 | [6.9]:0.06
6,9,10,"[3.9,4.1):0.12 | [4.1]:0.81 | [4.2]:0.06"
6,10,2,"[8.1]:0.06 | [8.2]:0.39 | [8.3]:0.39 | (8.3,8.6]:0.17"
6,10,6,[3.3]:1.0
6,10,7,"[1.9]:0.31 | (1.9,2.1):0.06 | [2.1]:0.56 | [2.2]:0.06"
6,10,9,"[4.6]:0.23 | [4.7]:0.23 | [4.8]:0.23 | [4.9]:0.23 | (4.9,5.1]:0.07"
6,11,1,[1.0]:0.17 | [1.1]:0.83
6,11,8,"[1.8]:0.31 | (1.8,2.0):0.06 | [2.0]:0.56 | [2.1]:0.06"
6,12,7,[4.6]:0.5 | [4.7]:0.5
6,12,3,"[6.3,6.6):0.11 | [6.6]:0.37 | (6.6,6.9):0.07 | [6.9]:0.37 | (6.9,7.1]:0.07"
6,12,9,[3.1]:1.0
6,13,10,"[6.0]:0.56 | (6.0,6.2):0.06 | [6.2]:0.31 | [6.3]:0.06"
6,13,1,"[1.8,2.0):0.2 | [2.0]:0.6 | (2.0,2.2]:0.2"
6,14,9,"[3.7]:0.28 | [3.8]:0.28 | (3.8,4.1):0.06 | [4.1]:0.28 | (4.1,4.4]:0.09"
6,14,5,"[8.2,8.4):0.11 | [8.4]:0.39 | [8.5]:0.39 | (8.5,8.7]:0.11"
6,14,1,[1.1]:1.0
6,15,10,"[1.9]:0.78 | (1.9,2.1]:0.22"
6,15,8,"[9.1]:0.02 | [9.2]:0.35 | (9.2,9.5):0.04 | [9.5]:0.19 | [9.6]:0.19 | [9.7]:0.19 | [9.8]:0.02"
6,15,4,"[4.5,5.0):0.42 | [5.0]:0.58"
7,1,5,"[5.6,5.8):0.1 | [5.8]:0.71 | (5.8,6.2]:0.19"
7,1,1,[1.0]:0.83 | [1.1]:0.17
7,1,6,"[1.8]:0.04 | [1.9]:0.24 | (1.9,2.1):0.04 | [2.1]:0.64 | [2.2]:0.04"
7,2,10,[1.8]:0.75 | [1.9]:0.25
7,2,8,"[8.3,8.7):0.19 | [8.7]:0.38 | [8.8]:0.38 | [8.9]:0.05"
7,2,4,[5.3]:0.25 | [5.4]:0.75
7,3,7,[5.0]:0.04 | [5.1]:0.54 | [5.2]:0.38 | [5.3]:0.04
7,3,3,"[7.7]:0.03 | [7.8]:0.28 | (7.8,8.0):0.03 | [8.0]:0.28 | (8.0,8.3):0.06 | [8.3]:0.28 | (8.3,8.5]:0.06"
7,3,5,"[7.2,7.9):0.39 | [7.9]:0.56 | [8.0]:0.06"
7,4,1,"[2.7]:0.02 | [2.8]:0.19 | (2.8,3.0):0.02 | [3.0]:0.19 | [3.1]:0.19 | [3.2]:0.36 | [3.3]:0.02"
7,4,8,[8.4]:0.05 | [8.5]:0.25 | [8.6]:0.65 | [8.7]:0.05
7,4,2,[4.6]:1.0
7,4,3,[7.8]:0.42 | [7.9]:0.58
7,4,10,"[8.8,9.3):0.14 | [9.3]:0.28 | (9.3,9.5):0.03 | [9.5]:0.53 | [9.6]:0.03"
7,5,1,[1.0]:1.0
7,5,8,[1.8]:1.0
7,6,9,[7.2]:0.27 | [7.3]:0.27 | [7.4]:0.47
7,6,1,[1.9]:0.25 | [2.0]:0.25 | [2.1]:0.25 | [2.2]:0.25
7,7,2,[1.0]:0.17 | [1.1]:0.83
7,7,5,"[8.0,8.3):0.12 | [8.3]:0.38 | (8.3,8.5):0.04 | [8.5]:0.38 | (8.5,8.7]:0.08"
7,7,4,[1.8]:0.22 | [1.9]:0.56 | [2.0]:0.22
7,7,1,[8.6]:0.5 | [8.7]:0.5
7,7,3,"[6.7]:0.02 | [6.8]:0.42 | (6.8,7.3):0.09 | [7.3]:0.22 | [7.4]:0.22 | [7.5]:0.02"
7,8,7,"[4.7]:0.19 | [4.8]:0.19 | (4.8,5.2):0.07 | [5.2]:0.36 | [5.3]:0.19"
